0	-0.0378718913
0.0879765396	-0.0383521705
0.175953079	-0.0388418508
0.263929619	-0.0393411873
0.351906158	-0.0398504436
0.439882698	-0.040369893
0.527859238	-0.0408998182
0.615835777	-0.0414405125
0.703812317	-0.0419922793
0.791788856	-0.0425554335
0.879765396	-0.0431303015
0.967741935	-0.0437172216
1.05571848	-0.0443165451
1.14369501	-0.0449286365
1.23167155	-0.045553874
1.31964809	-0.0461926507
1.40762463	-0.0468453747
1.49560117	-0.0475124701
1.58357771	-0.048194378
1.67155425	-0.048891557
1.75953079	-0.049604484
1.84750733	-0.0503336556
1.93548387	-0.0510795887
2.02346041	-0.0518428216
2.11143695	-0.0526239151
2.19941349	-0.0534234539
2.28739003	-0.0542420477
2.37536657	-0.0550803324
2.46334311	-0.0559389718
2.55131965	-0.0568186589
2.63929619	-0.0577201176
2.72727273	-0.0586441045
2.81524927	-0.0595914107
2.90322581	-0.0605628637
2.99120235	-0.0615593295
3.07917889	-0.0625817152
3.16715543	-0.0636309709
3.25513196	-0.0647080926
3.3431085	-0.0658141252
3.43108504	-0.0669501651
3.51906158	-0.0681173635
3.60703812	-0.0693169301
3.69501466	-0.0705501368
3.7829912	-0.0718183216
3.87096774	-0.0731228929
3.95894428	-0.0744653346
4.04692082	-0.0758472109
4.13489736	-0.0772701719
4.2228739	-0.0787359597
4.31085044	-0.0802464147
4.39882698	-0.0818034833
4.48680352	-0.0834092247
4.57478006	-0.0850658203
4.6627566	-0.0867755824
4.75073314	-0.0885409644
4.83870968	-0.0903645719
4.92668622	-0.0922491748
5.01466276	-0.0941977208
5.1026393	-0.0962133499
5.19061584	-0.0982994109
5.27859238	-0.100459479
5.36656891	-0.102697376
5.45454545	-0.105017191
5.54252199	-0.107423309
5.63049853	-0.109920432
5.71847507	-0.112513614
5.80645161	-0.115208295
5.89442815	-0.118010338
5.98240469	-0.12092607
6.07038123	-0.123962337
6.15835777	-0.127126552
6.24633431	-0.130426762
6.33431085	-0.133871718
6.42228739	-0.137470955
6.51026393	-0.141234888
6.59824047	-0.145174916
6.68621701	-0.149303546
6.77419355	-0.153634539
6.86217009	-0.158183073
6.95014663	-0.162965939
7.03812317	-0.16800177
7.12609971	-0.17331131
7.21407625	-0.178917731
7.30205279	-0.184847016
7.39002933	-0.191128413
7.47800587	-0.197794982
7.5659824	-0.204884258
7.65395894	-0.212439066
7.74193548	-0.220508506
7.82991202	-0.229149186
7.91788856	-0.238426747
8.0058651	-0.248417776
8.09384164	-0.259212221
8.18181818	-0.270916469
8.26979472	-0.283657287
8.35777126	-0.29758692
8.4457478	-0.31288973
8.53372434	-0.329790904
8.62170088	-0.348567938
8.70967742	-0.369565861
8.79765396	-0.393217423
8.8856305	-0.420069785
8.97360704	-0.450819332
9.06158358	-0.486355772
9.14956012	-0.527814498
9.23753666	-0.576629719
9.3255132	-0.634564534
9.41348974	-0.703656307
9.50146628	-0.78593794
9.58944282	-0.882664448
9.67741935	-0.992653346
9.76539589	-1.10958885
9.85337243	-1.21958149
9.94134897	-1.30307018
10.0293255	-1.34484093
10.1173021	-1.34612174
10.2052786	-1.32499377
10.2932551	-1.30461955
10.3812317	-1.30291261
10.4692082	-1.33043035
10.5571848	-1.39302848
10.6451613	-1.49494435
10.7331378	-1.64069766
10.8211144	-1.83562442
10.9090909	-2.08484291
10.9970674	-2.38982947
11.085044	-2.74134785
11.1730205	-3.10894197
11.2609971	-3.43353582
11.3489736	-3.63916861
11.4369501	-3.67367679
11.5249267	-3.54981484
11.6129032	-3.33896122
11.7008798	-3.12446917
11.7888563	-2.9660329
11.8768328	-2.89495645
11.9648094	-2.92496033
12.0527859	-3.06323052
12.1407625	-3.31693083
12.228739	-3.69528014
