60	-0.327953946
60.0977517	-0.331495892
60.1955034	-0.335097997
60.2932551	-0.338761705
60.3910068	-0.342488505
60.4887586	-0.346279932
60.5865103	-0.350137572
60.684262	-0.35406306
60.7820137	-0.358058086
60.8797654	-0.362124393
60.9775171	-0.366263782
61.0752688	-0.370478115
61.1730205	-0.374769314
61.2707722	-0.379139368
61.3685239	-0.383590333
61.4662757	-0.388124333
61.5640274	-0.392743568
61.6617791	-0.397450313
61.7595308	-0.402246925
61.8572825	-0.407135841
61.9550342	-0.412119588
62.0527859	-0.417200782
62.1505376	-0.422382135
62.2482893	-0.427666458
62.3460411	-0.433056666
62.4437928	-0.438555783
62.5415445	-0.444166944
62.6392962	-0.449893408
62.7370479	-0.455738555
62.8347996	-0.461705898
62.9325513	-0.467799084
63.030303	-0.474021907
63.1280547	-0.480378311
63.2258065	-0.486872398
63.3235582	-0.493508437
63.4213099	-0.500290872
63.5190616	-0.50722433
63.6168133	-0.514313634
63.714565	-0.521563807
63.8123167	-0.528980092
63.9100684	-0.536567953
64.0078201	-0.544333096
64.1055718	-0.552281477
64.2033236	-0.560419319
64.3010753	-0.568753125
64.398827	-0.577289695
64.4965787	-0.586036142
64.5943304	-0.594999913
64.6920821	-0.604188806
64.7898338	-0.613610992
64.8875855	-0.623275039
64.9853372	-0.633189932
65.083089	-0.643365107
65.1808407	-0.653810469
65.2785924	-0.664536432
65.3763441	-0.675553947
65.4740958	-0.686874537
65.5718475	-0.698510336
65.6695992	-0.710474133
65.7673509	-0.722779414
65.8651026	-0.735440411
65.9628543	-0.748472156
66.0606061	-0.761890539
66.1583578	-0.77571237
66.2561095	-0.789955448
66.3538612	-0.804638636
66.4516129	-0.819781943
66.5493646	-0.835406614
66.6471163	-0.851535229
66.744868	-0.868191812
66.8426197	-0.885401947
66.9403715	-0.903192917
67.0381232	-0.921593846
67.1358749	-0.940635859
67.2336266	-0.960352268
67.3313783	-0.980778764
67.42913	-1.00195365
67.5268817	-1.02391808
67.6246334	-1.04671636
67.7223851	-1.07039622
67.8201369	-1.09500922
67.9178886	-1.12061112
68.0156403	-1.14726234
68.113392	-1.17502848
68.2111437	-1.2039809
68.3088954	-1.23419742
68.4066471	-1.26576306
68.5043988	-1.29877096
68.6021505	-1.33332341
68.6999022	-1.36953304
68.797654	-1.40752426
68.8954057	-1.44743486
68.9931574	-1.489418
69.0909091	-1.53364451
69.1886608	-1.58030561
69.2864125	-1.62961624
69.3841642	-1.681819
69.4819159	-1.737189
69.5796676	-1.79603973
69.6774194	-1.85873032
69.7751711	-1.92567449
69.8729228	-1.99735176
69.9706745	-2.07432155
70.0684262	-2.15724105
70.1661779	-2.24688809
70.2639296	-2.34419059
70.3616813	-2.45026488
70.459433	-2.56646589
70.5571848	-2.69445333
70.6549365	-2.83627944
70.7526882	-2.99450562
70.8504399	-3.17235702
70.9481916	-3.37392543
71.0459433	-3.60442835
71.143695	-3.87052105
71.2414467	-4.18062242
71.3391984	-4.54512292
71.4369501	-4.97612482
71.5347019	-5.48591184
71.6324536	-6.08258496
71.7302053	-6.76064687
71.827957	-7.48592459
71.9257087	-8.18284117
72.0234604	-8.74740277
72.1212121	-9.10456911
72.2189638	-9.27188207
72.3167155	-9.3547463
72.4144673	-9.47976119
72.512219	-9.74349928
72.6099707	-10.2066363
72.7077224	-10.9098428
72.8054741	-11.8883601
72.9032258	-13.1768326
73.0009775	-14.800786
73.0987292	-16.7489326
73.1964809	-18.9215098
73.2942326	-21.0716045
73.3919844	-22.810408
73.4897361	-23.7679186
73.5874878	-23.8473058
73.6852395	-23.314024
73.7829912	-22.6158505
73.8807429	-22.1486156
73.9784946	-22.1631193
74.0762463	-22.7956953
74.173998	-24.1291566
74.2717498	-26.2325059
74.3695015	-29.1655452
74.4672532	-32.9400726
74.5650049	-37.4240789
74.6627566	-42.194653
74.7605083	-46.4353117
74.85826	-49.1047621
74.9560117	-49.5020427
75.0537634	-47.8131761
75.1515152	-44.9946036
75.2492669	-42.1334402
75.3470186	-39.989232
75.4447703	-38.9520492
75.542522	-39.1906611
75.6402737	-40.7888999
75.7380254	-43.8094298
75.8357771	-48.2792435
75.9335288	-54.0863335
76.0312805	-60.7770104
76.1290323	-67.3258584
76.226784	-72.1604742
76.3245357	-73.7968716
76.4222874	-71.8278822
76.5200391	-67.2442158
76.6177908	-61.709351
76.7155425	-56.6476286
76.8132942	-52.8909858
76.9110459	-50.7991309
77.0087977	-50.4936283
77.1065494	-52.0181643
77.2043011	-55.3910357
77.3020528	-60.5507997
77.3998045	-67.1840123
77.4975562	-74.4524678
77.5953079	-80.7982369
77.6930596	-84.2469613
77.7908113	-83.4466503
77.888563	-78.6806888
77.9863148	-71.6557287
78.0840665	-64.3148429
78.1818182	-57.982454
78.2795699	-53.2806017
78.3773216	-50.3993426
78.4750733	-49.3500582
78.572825	-50.0972546
78.6705767	-52.5760109
78.7683284	-56.6039811
78.8660802	-61.6887974
78.9638319	-66.8020151
79.0615836	-70.3871552
79.1593353	-70.9486926
79.257087	-68.0027441
79.3548387	-62.4230818
79.4525904	-55.7709243
